created_at,id_str,full_text,quote_count,reply_count,retweet_count,favorite_count,lang,user_id_str,conversation_id_str,username,tweet_url
Wed Nov 29 20:50:16 +0000 2023,1729966026799149165,@ganjarpranowo Hmmmmm hmmmmmm kok inget sesuatu ya hmmmmmmm SE inget aku kemarin ada tetangga buat iklan ada anak kecil pake ai di laporin hmmmmmmmmmm hmmmmmmmmmmmmmm au ah enak cari black hole aja,0,0,0,0,in,1501455517784604672,1729694492675182824,Midikhun1,https://twitter.com/Midikhun1/status/1729966026799149165
Wed Nov 29 20:50:00 +0000 2023,1729965959681863887,"@ganjarpranowo Sungguh inspiratif melihat dua adik dari Merauke, Abraham dan Andro, memiliki keinginan sederhana untuk sekolah sampai sarjana.",0,0,0,1,in,1708053118309847040,1729694492675182824,balkoqn,https://twitter.com/balkoqn/status/1729965959681863887
Wed Nov 29 20:49:50 +0000 2023,1729965916941860906,"@ganjarpranowo Setiap sarjana yang lahir dari program ini bukan hanya membawa perubahan bagi dirinya sendiri, tetapi juga bagi komunitasnya.",0,0,0,0,in,1708041625233145856,1729694492675182824,epxample,https://twitter.com/epxample/status/1729965916941860906
Wed Nov 29 20:49:40 +0000 2023,1729965877007892748,"@ganjarpranowo Melihat harapan sederhana ini, kita semakin paham betapa pentingnya mendukung program pendidikan untuk semua lapisan masyarakat.",0,0,0,0,in,1044149412660834304,1729694492675182824,ofcutiee,https://twitter.com/ofcutiee/status/1729965877007892748
Wed Nov 29 20:47:09 +0000 2023,1729965242283675981,"@ganjarpranowo @mohmahfudmd Semoga ketika pak Ganjar terpilih nanti, semua programnya dapat merata sampai ke pelosok negeri ini ya pak agar semua masyarakatnya bisa merasakan",0,0,0,0,in,1705952976387637248,1729814315337945468,zhaza_r,https://twitter.com/zhaza_r/status/1729965242283675981
Wed Nov 29 20:46:45 +0000 2023,1729965140441969057,SMART IN TALKS ONLY.. LOW DEPTH! Jago ngomong isi nya kosong... Boleh lah usaha pencitraan nya.. Siap kalah aja @opposite6892 @aniesbaswedan @prabowo @ganjarpranowo @bumnbersatu,0,0,0,0,in,1500555385039511554,1729965140441969057,vladimirupin,https://twitter.com/vladimirupin/status/1729965140441969057
Wed Nov 29 20:46:09 +0000 2023,1729964991133225355,@ganjarpranowo Liar biasaa semuanya butuh perubahan dengan baik dan kemajuan bersama,0,0,0,0,in,1593374907605606402,1729756530269094090,januriya88,https://twitter.com/januriya88/status/1729964991133225355
Wed Nov 29 20:46:09 +0000 2023,1729964989182787796,Bismillahirrahmanirrahim @ganjarpranowo @mohmahfudmd 1 Putaran 🤟🤟🤟  Kepolisian direformasi Total.  https://t.co/GjLsgvtxtG,0,0,0,0,in,864212965,1729964989182787796,saya_cebongers,https://twitter.com/saya_cebongers/status/1729964989182787796
Wed Nov 29 20:44:04 +0000 2023,1729964467193258002,@ganjarpranowo @mohmahfudmd Ayo pak bantu saudara kita di sana untuk mendapatkan kesejahteraan yang lebih merata lagi,0,0,0,0,in,1705906094110031872,1729814315337945468,ChuChayaw,https://twitter.com/ChuChayaw/status/1729964467193258002
Wed Nov 29 20:43:14 +0000 2023,1729964258010747071,@13babpanda @aniesbaswedan @ganjarpranowo @tijabar @cakimiNOW @NasDem @PartaiSocmed @dLisa01 @PolJokesID Dari sini aja sdh keliahatan tidak mampu mnjdi pemimpin yg tegas,0,0,0,0,in,720758023266963458,1729759909888086486,beckykelcmyli,https://twitter.com/beckykelcmyli/status/1729964258010747071
Wed Nov 29 20:43:12 +0000 2023,1729964246585552972,@ganjarpranowo @mohmahfudmd a politician bullshit..!,0,0,0,0,en,1194841877704409088,1729814315337945468,R0nz3,https://twitter.com/R0nz3/status/1729964246585552972
Wed Nov 29 20:42:50 +0000 2023,1729964156848398731,@ganjarpranowo untuk kebahagian rakyat WADAAAAAASSSSSSS,0,0,0,0,in,1693960818898120704,1729344105535439275,gembongkem0808,https://twitter.com/gembongkem0808/status/1729964156848398731
Wed Nov 29 20:42:11 +0000 2023,1729963991500505378,@13babpanda @aniesbaswedan @ganjarpranowo @tijabar @cakimiNOW @NasDem @PartaiSocmed @dLisa01 @PolJokesID Namanya juga si paling anti kritikk wkwk,0,0,0,0,in,4069070776,1729759909888086486,bbvvbb175,https://twitter.com/bbvvbb175/status/1729963991500505378
Wed Nov 29 20:41:30 +0000 2023,1729963818464555026,@13babpanda @aniesbaswedan @ganjarpranowo @tijabar @cakimiNOW @NasDem @PartaiSocmed @dLisa01 @PolJokesID Beda emng mental baja dan mental yupi,0,0,0,0,in,711905282465603584,1729759909888086486,becjhaytty,https://twitter.com/becjhaytty/status/1729963818464555026
Wed Nov 29 20:41:27 +0000 2023,1729963809308336619,@__AnakKolong @samuelmanalu98 @ganjarpranowo @mohmahfudmd @puanmaharani_ri @ArsjadRasjid Salahkah jika DEMOKRASI dimulai dari keluarga inti? Apa efeknya terhadap kekuatan negara bila itu terjadi. Dalam jabatan sebagai Presiden bolehkah dia memberangus DEMOKRASI?,0,0,0,0,in,1682337837562339328,1728372697934254156,ads19sda61,https://twitter.com/ads19sda61/status/1729963809308336619
